Date,author,text,likes,TextBlob_Score,LLM_Polarity,LLM_Sentiment,TextBlob_Label
2026-05-26,@oliverkraus1610,Ich würde mich auch nicht mit dem Gewehr an die Front stellen für diese Regierung da bin ich ganz ehrlich. Weder ich noch meine Kinder...,22,0.5,-0.7,NEGATIV,POSITIV
2026-05-26,@Watchmeplaylol,"Es ist so angenehm zuzuhören, wenn jemand wirklich reines Deutsch spricht ohne englische Wörter einzumischen. Hört auf, Denglisch zu sprechen !",21,0.5,0.5,POSITIV,POSITIV
2026-05-26,@g.d.2222,💙💙💙,21,0,0,NEUTRAL,NEUTRAL
2026-05-26,@politicallyincorrect9045,"Also wenn ich Höcke so reden höre, ist er wohl einer der wenigen Politiker, der sich noch selbst als Volksvertreter sieht.",21,0,0.5,POSITIV,NEUTRAL
2026-05-27,@UrsulaPfeifferStrautman,This should go viral....,51,0,0,NEUTRAL,NEUTRAL
2026-05-27,@karinlaner7883,"Danke , euch beiden , für dieses interessante & würdevolle Gespräch 🍀",47,1,0.8,POSITIV,POSITIV
2026-05-27,@elisabethzerza9110,"Angeschaut,  weils die Medien so verschreien...super Gespräch 🎉",43,0,0.8,POSITIV,NEUTRAL
2026-05-27,@KevinDeBruyne77Flame,Das beste Gespräch auf Ihrem Kanal bisher.,43,0,0.8,POSITIV,NEUTRAL
2026-05-27,@heinzdobrzynski7316,Vielen Dank für diese sehr interessante Reportage siehst ehrlich und sehr ermutigend💙💙🙋‍♂️,37,0.667,0.8,POSITIV,POSITIV
2026-05-27,@LeBio-i5n,"Sieben Worte, damit der Algorithmus auch was zu tun hat ;-)",37,0,0,NEUTRAL,NEUTRAL
2026-05-27,@ewth48,"Dieser Mann ist gut – ich vertraue ihm, und ja, er bekäme meine Stimme was leider nicht möglich ist, da ich Schweizer bin. Lieber Herr Höcke, ich wünsche Ihnen Erfolg auch Erfolg für Ihre Partei.",33,1,0.8,POSITIV,POSITIV
2026-05-27,@DavidSchmeier-m7b,Und als nächstes Alice... Das würde alles explodieren lassen ... Bitte bitte bitte ...,31,0.217,0,NEUTRAL,POSITIV
2026-05-27,@GerhardSchlegel-o6h,"Wow, krass, fast 6 Millionen Klicks! Respekt!",30,0.35,0.8,POSITIV,POSITIV
2026-05-27,@Djam-ct6qe,"Es sollte sich in der Medienlandschaft und auch in der Meinungsfreiheit so einiges ändern, danke für das Interview das wirklich transparent war.",29,1,0.6,POSITIV,POSITIV
2026-05-27,@christinatso3783,Seine Ausführungen sind einfach vernünftig.,29,1,0.6,POSITIV,POSITIV
2026-05-27,@GRC8010,Liebste Grûße aus 🇦🇹 endlich kann man ihnen Mal zu hören. Danke Ben👍🏻✌🏻❤️,28,0,0.8,POSITIV,NEUTRAL
2026-05-27,@johannpeulen1925,Die rot-grüne-schwarze Politiker haben die Befindlichkeit der Bevölkerung nicht verstanden!,26,0,-0.5,NEGATIV,NEUTRAL
2026-05-27,@KevinDeBruyne77Flame,"Schon über 5,73 Millionen Aufrufe",24,0,0,NEUTRAL,NEUTRAL
2026-05-27,@xmatti1,Danke für ihren Mut und danke für dieses Gespräch‼️‼️,23,0,0.8,POSITIV,NEUTRAL
2026-05-27,@RudolfPosselt,"ein faires Gespräch, endlich konnte ich Höckes Ansichten ausführlich hören.",23,0,0.8,POSITIV,NEUTRAL
2026-05-27,@christinatso3783,"5,7 Mio. Aufrufe. Der Mann verdient gehört zu werden. Danke, Ben und alle Beteiligten",23,0,0.8,POSITIV,NEUTRAL
2026-05-27,@Jerico-xp8pu,"Für mich als Libertären Christen ist Höcke so etwas wie der neue Messias.
Der Mann verteidigt unsere Freiheit jeden Tag.",23,0.5,0.9,POSITIV,POSITIV
2026-05-27,@marieschneider3829,"Sehrsehr spannend! Ein äusserst interessanter , intelligenter Mensch. Danke , Ben!",22,0.567,0.8,POSITIV,POSITIV
2026-05-27,@sabinenummer1,Wir leben schon längst in DDR 2.0 und nur die AfD und seine Wähler haben das erkannt,22,0,0.5,POSITIV,NEUTRAL
2026-05-27,@christinatso3783,"Ich habe noch nie jemanden anders als mich und meine Familie gewählt, aber für Björn Höcke würde ich stimmen!",22,-1,0.8,POSITIV,NEGATIV
2026-05-27,@karsai7173,Hocke nochmal einladen 😂,20,0.7,0,NEUTRAL,POSITIV
2026-05-27,@tartezann545,"mittlerweile 5,7 mio aufrufe 307k upvotes, das sagt alles",20,0,0,NEUTRAL,NEUTRAL
2026-05-27,@MT-pi5ew,"Vielleicht ist das ein Schritt in die richtige Richtung. 
Vielleicht wird sich tatsächlich etwas verändern.",20,0.5,0,NEUTRAL,POSITIV
2026-05-27,@Mr.ink.089,"Super Mann ! Wie sie alles verdrehen und ihn als Monster hinstellen. Wenn die nächste Wahl nicht AfD ist wandere ich nach Zürich aus. Verstehe eh nicht warum 2/3 nicht die AFD wollen, denen geht’s noch so zu gut anscheinend…",20,0.075,0.5,POSITIV,NEUTRAL
2026-05-28,@Müller33.3,"Bin besonders Frau Esken dankbar, für den wertvollen Hinweis diesen Podcast zu hören. Außer diesem hochwertigen Interview, in dem man den Höcke das erstemal unbeeinflusst hören kann, bin ich erstaunt was für guter Content hier sonst noch geboten wird👍🏼",72,1,0.8,POSITIV,POSITIV
2026-05-28,@DietmarKuntz-bj8se,"Danke, danke, danke, danke ,danke, danke für diesen wunderbaren informativen Podcast. Grüße gehen raus an fast 5,8 Millionen Menschen ❤🎉",49,0.5,0.8,POSITIV,POSITIV
2026-05-28,@akAmigo,"Gratulation zu diesem höchst interessanten und sehr guten Gespräch. Ich kann Herrn Höcke nun ganz anders (positiver!) und als sehr intelligenten und respektvollen Politiker einordnen. Lieber Ben,  toll, dass Sie Herrn Höcke diese Möglichkeit gegeben haben.",48,1,0.9,POSITIV,POSITIV
2026-05-28,@Heidi-x3t,"Es wurde hier schon alles gesagt, ein hervorragendes Gespräch, DANkE dafür 🙏🏻",42,1,0.9,POSITIV,POSITIV
2026-05-28,@GerdHanser,"Ich finde das absolut super , dass Du Björn Höcke eingeladen hast !!! Du bist einfach gradlinig und stehst zu Deiner Meinung !!! Du hast keine Vorurteile gegen Menschen von der AfD !!! Du hörst zu , ohne jemanden hirnlos abzulehnen !!! Großen Respekt für Dich !!! In der heutigen Zeit nicht einfach 💯👍😃",38,0.095,1,POSITIV,NEUTRAL
2026-05-28,@falkoroler6715,"Ein Patriot wie er im Buche steht, seine Ausführungen haben mit der NS Zeit nichts zutun. Respekt an Ben.",35,0,0.8,POSITIV,NEUTRAL
2026-05-28,@raulrainer9201,... ein guter Gast  DANKE dafür und PUNKT gelle,26,1,0.8,POSITIV,POSITIV
2026-05-28,@riomare4718,"Vielen Dank für dieses Gespräch. Lasst uns alle mehr in diese Richtung gehen, miteinander zu reden, von Mensch zu Mensch, um sich gegenseitig zu verstehen. 🙂",24,0,0.8,POSITIV,NEUTRAL
2026-05-28,@CineJerks,"Jede Form von Extremen verabscheue ich, aber nicht miteinander zu reden ist grundsätzlich falsch.",24,-1,0,NEUTRAL,NEGATIV
2026-05-28,@RcAdventureRc,"Danke , dass du das gemacht hast",23,0,0,NEUTRAL,NEUTRAL
2026-05-28,@arthurerdmann8269,"Es hat etwas gebraucht, bis ich mir das 4 1/2-Stunden Interview ganz angehört habe. Danke Ben, danke Björn; ich fühle mich jetzt umfassend informiert und kann mir selber eine Meinung bilden.",23,0,0.8,POSITIV,NEUTRAL
2026-05-28,@EgonWalter300,Danke!,20,0,0,NEUTRAL,NEUTRAL
2026-05-28,@KevinDeBruyne77Flame,"5,755 Mio. Aufrufe bisher. Wow",20,0,0,NEUTRAL,NEUTRAL
2026-05-28,@j.e.5057,"Danke an Herrn Höcke und an die AFD. Ben, danke dafür, dass du Personen ehrlich zu Wort kommen lässt. Sau starkes Video. Ich sehe das Ganze genauso wie Herr Höcke. Grüße aus dem thüringischen Zella-Mehlis! Ich glaube, dass in der CDU/CSU nicht ein vernünftiger und konservativer Mensch mit Herz und Ehre zu finden ist. Sonst hätte dieser sich schon längst bei der AFD melden müssen, oder ist schon lange da. Als mahnendes Beispiel nenne ich Philipp Amthor. Völlig weltfremd und dumm wie Bohnenstroh. Das ist die CDU und nicht mehr.",17,0.07,0.9,POSITIV,NEUTRAL
2026-05-28,@haraldellrich1415,"Danke für dieses ungeskriptete Format, Ben! Ich finde es wichtig, dass jeder zu Wort kommen darf und man sich als Zuschauer selbst ein Bild machen kann. War sehr interessant zu hören",16,0.567,0.8,POSITIV,POSITIV
2026-05-28,@rahelkobelt8175,Sympathisch und intelligent. Ich höre richtig gern zu.,16,1,0.8,POSITIV,POSITIV
2026-05-28,@katharinapenner2165,Gott segne diesen wunderbaren Mann,16,1,1,POSITIV,POSITIV
2026-05-28,@Robs_RS6_TDI,"Ich habe mir das Interview jetzt wirklich komplett angehört auch manche Passagen wiederholt und es ist sehr authentisch und ich kaufe Herrn Höcke auch alles ab, was er gesagt hat und denke nicht, dass er ein schlechter Mensch ist oder eine Wahl von ihm Deutschland benachteiligen würde, sondern eher genau das Gegenteilein toller Mensch ich persönlich sehe es mittlerweile genauso. Ich denke nicht, dass die AfD ein Problem für Deutschland ist, sondern eigentlich eher ein Segen. Eine Partei, die für das eigene Land kämpft und versucht wieder Ordnung zu bringen in einer Zeit, in der die Altparteien, das Land schon längst aufgegeben haben und versuchen sich die eigenen Taschen zu füllen. Genauso finde ich es unglaublich nur weil ein Politiker einen Satz wie alles für Deutschland was in meiner Meinung überhaupt nichts mit rechtsradikal oder Nazi oder irgendetwas zu tun hat. Das gleiche macht doch Amerika auch in dem sie sagen alles für Amerika oder Amerika first. Das ist doch ein Satz man sollte zuerst sein eigenes Land im Fokus haben als Politiker und nicht wie es unsere aktuelle Regierung schon lange macht das Geld in andere Länder für investieren und im eigenen Land nichts zu tun und die eigene Bevölkerung so im Stich zu lassen und fremde Menschen, die hier Schutz suchen quasi zu bevorzugen anstatt die eigene Bevölkerung in den Fokus bestellen. Genau das ist das Problem warum auf Deutschland komplett überrannt wird von Flüchtlingen neues weltweit bekannt ist, dass man hier in Deutschland keinen Finger rühren muss, um ein vernünftiges Leben zu haben. Ich rede nicht von Reichtum, aber kein Land bietet so eine umfassende Versorgung wie Deutschland. Mein Vater hat fast den ganzen vielleicht im ganzen Leben eineinhalb Jahre arbeitslos wegen Stellenwechsel und Ausnutzung als Urlaubsvertretung und dann besorgt man sich mit Mitte 50 erneut und die Arbeitgeber sehen natürlich nur das Alter auf dem Lebenslauf aber nicht wie fit die Person ist. Mein Vater selber wusste leider nicht, dass er Jahrzehnte unter Tarif bearbeitet hat. Und jetzt ist seine Rente so klein es ist einfach eine Schande und hier hinkommen Leute die haben das gleiche an Geld beziehungsweise vielleicht ein kleines bisschen weniger als mein Vater, der sein Leben lang geschuftet hat und in die Kasse eingezahlt hat. Also ganz ehrlich, dem ist nicht mehr zu helfen. Politiker correctness schön und gut wer es braucht aber auch ich bin schon seit Ewigkeiten der Meinung Fleiss sollte belohnt werden und Leute die gearbeitet haben. Jahre oder Jahrzehnte sollen belohnt werden nichts beitragen aber Forderungen Stelle die sollten eigentlich ganz hinten anstehen und auch was er hier gesagt hat den Leuten es so unbequem wie möglich machen her zukommen ist vollkommen richtig, Dach über den Kopf wertmarken zum Einkauf sonst NIX",16,0.26,1,POSITIV,POSITIV
2026-05-28,@ramonjordan440,"Herr Höcke hat alles gesagt, was gesagt werden musste. Es wird Zeit den Mut zu haben, sich seines eigenen Verstandes zu bedienen und Nicht Mut zu haben Herrn Höcke einzuladen. Das war längst überfällig! Freie Meinung für Alle! Wünschenswert wäre den Begriff  ""ungeskriptet""  ins deutsche zu übersetzen. Dieses Wort gibt es in der deutschen Sprache nicht, dafür aber im ""Anglizismus"",...Dinglish 🤣 Ben, Du hast das sehr gut gemacht, weiter so!",15,0.283,0.8,POSITIV,POSITIV
2026-05-28,@silversoldier9995,👍🏻,14,0,0,NEUTRAL,NEUTRAL
2026-05-28,@RaveDave_ch,Top top top🎉🎉🎉🎉,14,1,1,POSITIV,POSITIV
2026-05-28,@eximexi999,"Gute Mann, solche Leute braucht Deutschland. - sage ich als einen  nicht Bio Deutscher und katholisch - niemand sonst  ist wählbar. Gott möge dich segnen! Wir betten für dich und deine Familie. Sei stark",13,0.54,0.8,POSITIV,POSITIV
2026-05-28,@Ninosasa777,AFD auf die 1,13,0,0,NEUTRAL,NEUTRAL
2026-05-28,@vesir7995,❤❤❤❤❤❤❤❤ fettes double Lovelike aus dem Iran,13,0,0,NEUTRAL,NEUTRAL
2026-05-28,@cooldevil3768,"Um unser Land steht es schlechter, als ich bisher angenommen habe. Ich hoffe bei der nächsten Bundestagswahl begreifen das mehr Menschen.",13,-0.325,-0.5,NEGATIV,NEGATIV
2026-05-29,@dolcegusto4106,"Sehr angenehnes Gespräch.

Und nein, es bedarf nicht des Mutes mit allen zu reden sondern eines gesunden Menschenverstandes, eines gesunden Herzens und ein gesundes
strebes nach Warheit.

Ben, vielen dank dafür....

Das ist der christliche Weg...",75,0.25,0.8,POSITIV,POSITIV
2026-05-29,@sabinelettmas1045,"5,7 Mio Klicks.

Beachtlich!",72,0,0,NEUTRAL,NEUTRAL
2026-05-29,@ulrikewirges1928,"Danke für das ausführliche Interview und die Möglichkeit für Bernd Hõcke sich mal ausführlich zu äußern.
Als jemand, der Deutsch als Fremdsprache unterrichtet kann ich nur sagen, dass viele lang eingesessene Ausländer mittlerweile die Afd wãhlen. Viele sagen auch, dass wir gar nicht wissen, wen wir uns Land lassen.",31,0.117,0,NEUTRAL,POSITIV
2026-05-29,@ibomeyer2507,Tolles Interview ich finde es richtig alles zuhören,30,1,0.8,POSITIV,POSITIV
2026-05-29,@JohnJRambo84,Einfach mal die Menschen ausreden lassen und seine eigene Meinung bilden. ENDLICH !,28,0.35,0.8,POSITIV,POSITIV
2026-05-29,@F9090,Auf dem Weg zu 6 Millionen views…läuft^^,24,0,0,NEUTRAL,NEUTRAL
2026-05-29,@heikoandree3376,"Wer sich dieses Interview bis zu Ende ansieht weiß warum die anderen Parteien so eine höllische Angst vor Herrn Höcke, Alice Weidel und der gesamten AfD haben. Keiner bringt Wissen, Bodenständigkeit, Liebe und Sorge um das Vaterland so fundamentiert zum Ausdruck. Ungeschminkt ohne Postenhunger empfiehlt sich die Partei als wirkliche Alternative für Deutschland. Ich habe bewusst gewartet mir dieses Interview anzusehen um Kritiken abzuwarten. Mein spezieller Dank gilt Saskia Esken, die auf die Brillanz dieses Politikers hingewiesen hat.",24,0,0.9,POSITIV,NEUTRAL
2026-05-29,@petrahaberlah7394,"Ein hervorragendes Interview mit Herrn Höcke. Ich hatte noch nie die Gelegenheit, ihn wirklich frei und offen sprechen zu hören. Normalerweise wird er ja ständig unterbrochen oder gar niedergebrüllt von allen anderen Anwesenden, falls er überhaupt einmal eingeladen wird zu einem der üblichen ""Tribunale"" gegen den ""Teufel"" höchstpersönlich.

Ich habe weder ""völkisches"" noch ""nationalsozialistisches"" Gedankengut feststellen können. Seine Argumentation war sachlich, klar, ehrlich, offen und nachvollziehbar und spiegelt die große Besorgnis vieler Menschen in Deutschland wieder. Da ist nichts Extremes dran, aber vielleicht macht gerade das ihn so gefährlich für die Gegenseite.

Ich, für meinen Teil, habe es jedenfalls nicht bereut, mir das Interview angehört zu haben. Es war erhellend und hat mich mit einem positiven Eindruck zu Herrn Höcke bereichert. Vielen Dank dafür.",23,0.278,0.9,POSITIV,POSITIV
2026-05-29,@LongAlex2,"Sehr gut ...ich habe vor ca 2-3 Jahren Interviews zu Höcke angehört, weil ich wissen wollte, wer der Mann ist, den alle begraben wollen. Es war eine Erkenntnis, dass nicht alles schwarz und weiss ist und nicht alles stimmt was einem erzählt wird. Es ist so wichtig, sich eine eigene Meinung zu bilden, um nicht denen zu erliegen, die mit lügen versuchen, ihre eigene Meinung als die richtige Meinung zu verkaufen ....jetzt haben noch so viel mehr Leute die Möglichkeit sich zu informieren.....du bist ein Held",23,0.533,0.8,POSITIV,POSITIV
2026-05-29,@irishomann6893,❤Hoffentlich hat die AfD bald die absolute Mehrheit❤,21,0.7,1,POSITIV,POSITIV
2026-05-29,@melaniewinkler1295,"Wer ist deutsch? Ganz einfach: Deutschland ist ein Viel ölkerverbund aus Bayern, Franken, Alemsnen, Preußen usw. Ich z.B habe keltisch-germanische-fränkische Wurzeln und lebe aber in Baden Württemberg im Alemannengebiet. Deshalb bin ich aber kein Alemanne, sondern immer noch keltisch-germanisch-fränkisch, da dort meine Wurzeln liegen (lt. Familienchronik konnten wir es bis in den 30jährigen Krieg zurückverfolgen)… ABER: ich bin immer noch Deutsche, weil Franken, als auch Baden, zum Völkerbund Deutschland gehören. 


und wenn jetzt ein z.B Syrierin einen deutschen Pass hat, dann ist sie nicht Deutsche… ganz einfach… weil ihre Wurzeln und Vorfahren in Syrien liegen und nicht im Völkerbund Deutschland.🇩🇪 

Und das verdrehen und ignorieren von Tatsachen macht mich echt wütend… 

P.S. Für mich gibt es auch nur 2 Gewchlechter 👍",19,0.036,-0.8,NEGATIV,NEUTRAL
2026-05-29,@Serandi1987,"Für den Algorithmus!!💙
Macht bitte alle mit und schreibt weiter! Nur so erreichen wir immer mehr und mehr Menschen! 💙💯💪🏻🤝",18,0.25,0.8,POSITIV,POSITIV
2026-05-29,@FreeAndi,"Dank Frau Eskens Tipp habe ich mir das angesehen. Kanal ist abonniert. Und was das Interview angeht: lässt man den Mann ausreden, ist alles soweit in Ordnung. Gut, mal das Gegenteil zu sehen, was sonst so überall praktiziert wird - also diese Vorverurteilung, diese unterschwellige Angriffstaktik und dieses permanente Dazwischengequatsche.

Ben, lade mal aktuell Frau Esken ein.",18,0.4,0.6,POSITIV,POSITIV
2026-05-29,@activeoffroadwesertal,"Ich sehe u höre hier einen grundvernünftigen Mann mit fundiertem Wissen. Wissen was sogar mir Baujahr 1969 nicht in der Schule beigebracht wurde, ja verschwiegen worden ist. Danke für dieses Interview. Diese ganze Schwurbelei einen Herrn Höcke betreffend ist nach diesem Gespräch einfach nur obsolet. Danke Ben, Danke Björn!!!",17,0.117,0.9,POSITIV,POSITIV
2026-05-29,@lukashilft1662,"Tolles Video 👍
Endlich ein Interview, wo der Gast nicht dauernd unterbrochen wird und mit Zwischenfragen zu provozieren etc…
Ich fand das Interview sehr real und wie Herr Höcke ist….wahrscheinlich geht ein Gespräch mit Ihm nicht kürzer, weil es soviel zu fragen und zu berichten gibt 👍👏👏👏",17,1,0.9,POSITIV,POSITIV
2026-05-29,@eddieritschratsch9893,"Nazi`s und das sagt der Name schon waren b.z.w. sind Linke, extrem Linke. National-Sozialisten.",16,0,-0.5,NEGATIV,NEUTRAL
2026-05-29,@ColorShowWonderlamp,👍,16,0,0,NEUTRAL,NEUTRAL
2026-05-29,@irishomann6893,Super Interview! Genau so! Mein Denken seit Jahren! ❤,16,0.25,0.9,POSITIV,POSITIV
2026-05-29,@user-pq9yg2pq6h,Algo .     :))),15,0,0,NEUTRAL,NEUTRAL
2026-05-29,@IoannisGiannoulidis,Weiter so !!!❤❤❤,15,0,1,POSITIV,NEUTRAL
2026-05-29,@Angrybirdsshit,"Alleine schon an den Lachfalten sieht man, das Björn kein schlechter Mensch sein kann",14,0.5,0.6,POSITIV,POSITIV
2026-05-29,@Iborbier,Danke!,13,0,0,NEUTRAL,NEUTRAL
2026-05-29,@danielakonstantin9056,🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪,13,0,0,NEUTRAL,NEUTRAL
2026-05-29,@g.d.2222,❤💙❤,13,0,0,NEUTRAL,NEUTRAL
2026-05-29,@leckmich603,💙🇩🇪💙💙💙🇩🇪💙,12,0,0,NEUTRAL,NEUTRAL
2026-05-30,@GabrielePrucha,"Unglaublich, das man sich heute "" getrauen muss"" eine Person zu einem Gespräch einzuladen!!! Wer sich das anhört, versteht ja immer weniger, warum Björn Höcke so hartnäckig diabolisiert wird. Danke für dieses Video!",33,0.233,0.6,POSITIV,POSITIV
2026-05-30,@danischluter8205,"So schnell sind 5 Std um! Allein diese Pausen, bevor er redet sind schon Musik in den Ohren! Toller Mann!",31,0.333,0.8,POSITIV,POSITIV
2026-05-30,@robertkaeding6528,Das beste Interview des Jahres mit 2 fantastischen Menschen.   Ben.. Chapeau dafür. Ganz grosses gesundes Kino !,31,0.667,1,POSITIV,POSITIV
2026-05-30,@adinw3072,"So ein Niveau im Interview sehe ich in Deutschland zum ersten Mal!
Wie angenehm und entspannend! Danke Ben!",31,0.283,0.8,POSITIV,POSITIV
2026-05-30,@andreasegli6758,Ben redet mit allen. Das ist gelebte Demokratie!,31,0,0.8,POSITIV,NEUTRAL
2026-05-30,@Niceman2468,Super Gespräch. Danke,28,0,0.8,POSITIV,NEUTRAL
2026-05-30,@HelgeLampe,"Einfach klasse, Ben! So wichtig. Feiner Mann, der Höcke, kein Faschist. Liebe & Respekt aus Hannover Linden. ✌🏻",23,0.48,1,POSITIV,POSITIV
2026-05-30,@jvm2007,er macht einfach einen seriöseren eindruck als jeder andere mitte und links politiker,20,0.7,0.6,POSITIV,POSITIV
